GSEA_RSbp_NAME	GSEA_RSbp_ES	GSEA_RSbp_NOM.p.val	GSEA_SCbp_NAME	GSEA_SCbp_ES	GSEA_SCbp_NOM.p.val	GSEA_SCIIbp_NAME	GSEA_SCIIbp_ES	GSEA_SCIIbp_NOM.p.val
NA	NA	NA	NA	NA	NA	GO_NATURAL_KILLER_CELL_DIFFERENTIATION	0.6622886	0.03033839
NA	NA	NA	NA	NA	NA	GO_MEMBRANE_INVAGINATION	0.5217594	0.030398322
NA	NA	NA	NA	NA	NA	GO_ARTERY_DEVELOPMENT	0.49522665	0.030549899
NA	NA	NA	NA	NA	NA	GO_ANDROGEN_METABOLIC_PROCESS	0.6478652	0.030588236
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.504368	0.030643513
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION	0.640768	0.03073286
NA	NA	NA	NA	NA	NA	GO_MONONUCLEAR_CELL_MIGRATION	0.5518994	0.030916844
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_RENAL_SYSTEM_PROCESS	0.6490544	0.030963304
NA	NA	NA	NA	NA	NA	GO_SENSORY_ORGAN_MORPHOGENESIS	0.43773577	0.031
NA	NA	NA	NA	NA	NA	GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.4269288	0.031
NA	NA	NA	NA	NA	NA	GO_PROTEIN_HOMOOLIGOMERIZATION	0.42474273	0.031
NA	NA	NA	NA	NA	NA	GO_RHYTHMIC_PROCESS	0.42268938	0.031
NA	NA	NA	NA	NA	NA	GO_CELL_SUBSTRATE_ADHESION	0.41604838	0.031
NA	NA	NA	NA	NA	NA	GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.50921434	0.031055901
NA	NA	NA	NA	NA	NA	GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.6450305	0.031070195
NA	NA	NA	NA	NA	NA	GO_TRANSITION_METAL_ION_TRANSPORT	0.47065684	0.03121853
NA	NA	NA	NA	NA	NA	GO_CHONDROCYTE_DIFFERENTIATION	0.48003256	0.031344794
NA	NA	NA	NA	NA	NA	GO_CORONARY_VASCULATURE_DEVELOPMENT	0.5463375	0.031380754
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_OXYGEN_RADICAL	0.6195366	0.031782065
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_TRANSPORTER_ACTIVITY	0.43346623	0.032
NA	NA	NA	NA	NA	NA	GO_ORGANIC_ACID_CATABOLIC_PROCESS	0.42891195	0.032
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.41148755	0.032
NA	NA	NA	NA	NA	NA	GO_CELL_CHEMOTAXIS	0.4420828	0.03203203
NA	NA	NA	NA	NA	NA	GO_ACYLGLYCEROL_HOMEOSTASIS	0.625999	0.032146957
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.54715174	0.032223415
NA	NA	NA	NA	NA	NA	GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.47223994	0.03222558
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	0.48643947	0.032520324
NA	NA	NA	NA	NA	NA	GO_COLLAGEN_FIBRIL_ORGANIZATION	0.5418522	0.032734953
NA	NA	NA	NA	NA	NA	GO_NEPHRON_MORPHOGENESIS	0.51697904	0.032887977
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0.576035	0.032943677
NA	NA	NA	NA	NA	NA	GO_EMBRYONIC_ORGAN_MORPHOGENESIS	0.42813328	0.033
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CELL_DEATH	0.3962121	0.033
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	0.5514548	0.033013843
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	0.46126312	0.03306613
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	0.63355356	0.033142857
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	0.47100085	0.033165827
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	0.57730633	0.03318584
NA	NA	NA	NA	NA	NA	GO_SULFUR_COMPOUND_TRANSPORT	0.5911614	0.033259425
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	0.4869065	0.033570703
NA	NA	NA	NA	NA	NA	GO_COLLAGEN_CATABOLIC_PROCESS	0.6130326	0.03374578
NA	NA	NA	NA	NA	NA	GO_CHOLESTEROL_STORAGE	0.6490256	0.033799533
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	0.50936	0.033811476
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	0.5494779	0.0342246
NA	NA	NA	NA	NA	NA	GO_ISOPRENOID_METABOLIC_PROCESS	0.48949027	0.034343433
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	0.48873553	0.034412954
NA	NA	NA	NA	NA	NA	GO_MESONEPHROS_DEVELOPMENT	0.48276037	0.03448276
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.5148716	0.034729317
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.50150615	0.034871794
NA	NA	NA	NA	NA	NA	GO_MUSCLE_CELL_PROLIFERATION	0.45042822	0.035
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CELL_SIZE	0.45024127	0.035
NA	NA	NA	NA	NA	NA	GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	0.44463342	0.035035037
NA	NA	NA	NA	NA	NA	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0.5609274	0.035256412
NA	NA	NA	NA	NA	NA	GO_ENDOTHELIAL_CELL_CHEMOTAXIS	0.6088997	0.035794184
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	0.5739924	0.035869565
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0.6054699	0.035955057
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.5175252	0.036231883
NA	NA	NA	NA	NA	NA	GO_PHOTORECEPTOR_CELL_DIFFERENTIATION	0.5456901	0.036324788
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.62718993	0.036363635
NA	NA	NA	NA	NA	NA	GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	0.47600406	0.036437247
NA	NA	NA	NA	NA	NA	GO_LYMPH_VESSEL_DEVELOPMENT	0.61136585	0.036789298
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	0.57016766	0.036876354
NA	NA	NA	NA	NA	NA	GO_PROTEIN_PROCESSING	0.43706474	0.037
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_GROWTH_FACTOR	0.39196888	0.037
NA	NA	NA	NA	NA	NA	GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	0.4532725	0.037037037
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CHOLESTEROL_EFFLUX	0.6049515	0.037372593
NA	NA	NA	NA	NA	NA	GO_ACIDIC_AMINO_ACID_TRANSPORT	0.52897835	0.037539102
NA	NA	NA	NA	NA	NA	GO_RENAL_SYSTEM_PROCESS	0.48632738	0.037716616
NA	NA	NA	NA	NA	NA	GO_CARDIAC_SEPTUM_MORPHOGENESIS	0.5003378	0.037716616
NA	NA	NA	NA	NA	NA	GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.5159407	0.037871033
NA	NA	NA	NA	NA	NA	GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE	0.56367636	0.03800217
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.4352418	0.03807615
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE	0.62341845	0.038106237
NA	NA	NA	NA	NA	NA	GO_POSTSYNAPSE_ORGANIZATION	0.4494836	0.038114343
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.53710175	0.038183693
NA	NA	NA	NA	NA	NA	GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.5462356	0.03821656
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.47165614	0.038383838
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_PH	0.57309026	0.038546257
NA	NA	NA	NA	NA	NA	GO_RELAXATION_OF_MUSCLE	0.5983362	0.038548753
NA	NA	NA	NA	NA	NA	GO_INTRACELLULAR_LIPID_TRANSPORT	0.5360761	0.038662486
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	0.6217212	0.03875969
NA	NA	NA	NA	NA	NA	GO_METANEPHRIC_NEPHRON_DEVELOPMENT	0.5902758	0.038845725
NA	NA	NA	NA	NA	NA	GO_NEURAL_CREST_CELL_DIFFERENTIATION	0.49967963	0.039014373
NA	NA	NA	NA	NA	NA	GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.43379313	0.039039038
NA	NA	NA	NA	NA	NA	GO_MONOCYTE_CHEMOTAXIS	0.6086647	0.039817974
NA	NA	NA	NA	NA	NA	GO_CEREBELLAR_CORTEX_MORPHOGENESIS	0.5913818	0.04
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_HYDROGEN_PEROXIDE	0.4557435	0.04004004
NA	NA	NA	NA	NA	NA	GO_GLUTAMATE_SECRETION	0.5628653	0.040130153
NA	NA	NA	NA	NA	NA	GO_DETECTION_OF_MECHANICAL_STIMULUS	0.5790518	0.040554963
NA	NA	NA	NA	NA	NA	GO_HETEROTYPIC_CELL_CELL_ADHESION	0.5584744	0.040816326
NA	NA	NA	NA	NA	NA	GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	0.49610376	0.04085802
NA	NA	NA	NA	NA	NA	GO_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	0.5839477	0.040883977
NA	NA	NA	NA	NA	NA	GO_MYELOID_CELL_DIFFERENTIATION	0.40817013	0.041
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0.39707884	0.041
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.52612984	0.041182682
NA	NA	NA	NA	NA	NA	GO_NEURON_MIGRATION	0.44869104	0.04120603
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.45485514	0.041289024
NA	NA	NA	NA	NA	NA	GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	0.54911023	0.04171123
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_WOUND_HEALING	0.5578719	0.04189044
NA	NA	NA	NA	NA	NA	GO_ORGANOPHOSPHATE_ESTER_TRANSPORT	0.4642508	0.042381432
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION	0.48113674	0.042424243
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0.57188445	0.042669583
NA	NA	NA	NA	NA	NA	GO_PROTEIN_HOMOTRIMERIZATION	0.6031243	0.042986427
NA	NA	NA	NA	NA	NA	GO_EAR_DEVELOPMENT	0.4396302	0.043
NA	NA	NA	NA	NA	NA	GO_REGENERATION	0.44046208	0.04308617
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	0.550322	0.043572985
NA	NA	NA	NA	NA	NA	GO_B_CELL_MEDIATED_IMMUNITY	0.48010144	0.043610547
NA	NA	NA	NA	NA	NA	GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS	0.48147887	0.043699186
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	0.642265	0.043778803
NA	NA	NA	NA	NA	NA	GO_FATTY_ACID_TRANSPORT	0.49370992	0.044012282
NA	NA	NA	NA	NA	NA	GO_MEMBRANE_LIPID_METABOLIC_PROCESS	0.42723885	0.044044044
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.45938927	0.044354837
NA	NA	NA	NA	NA	NA	GO_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.40951332	0.045
NA	NA	NA	NA	NA	NA	GO_RESPIRATORY_SYSTEM_DEVELOPMENT	0.4394884	0.045045044
NA	NA	NA	NA	NA	NA	GO_INTESTINAL_ABSORPTION	0.62658066	0.045086704
NA	NA	NA	NA	NA	NA	GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0.5251721	0.04555085
NA	NA	NA	NA	NA	NA	GO_CHEMOKINE_PRODUCTION	0.5186876	0.045595855
NA	NA	NA	NA	NA	NA	GO_PHOSPHOLIPID_TRANSPORT	0.4865211	0.04573171
NA	NA	NA	NA	NA	NA	GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	0.40038538	0.046
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_AMINE	0.54848206	0.046486486
NA	NA	NA	NA	NA	NA	GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	0.466021	0.046511628
NA	NA	NA	NA	NA	NA	GO_MEMBRANE_RAFT_ORGANIZATION	0.6018148	0.04659091
NA	NA	NA	NA	NA	NA	GO_OSTEOBLAST_DIFFERENTIATION	0.4298482	0.04704705
NA	NA	NA	NA	NA	NA	GO_LYMPHOCYTE_DIFFERENTIATION	0.41451323	0.04704705
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.5238383	0.047368422
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	0.49010578	0.04737903
NA	NA	NA	NA	NA	NA	GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	0.5501378	0.047516197
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.5065488	0.04761905
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	0.5994248	0.047727272
NA	NA	NA	NA	NA	NA	GO_LEUKOCYTE_CELL_CELL_ADHESION	0.43110335	0.048
NA	NA	NA	NA	NA	NA	GO_MULTICELLULAR_ORGANISMAL_SIGNALING	0.44014594	0.04804805
NA	NA	NA	NA	NA	NA	GO_BONE_DEVELOPMENT	0.4350662	0.04804805
NA	NA	NA	NA	NA	NA	GO_CELLULAR_LIPID_CATABOLIC_PROCESS	0.4322216	0.04809619
NA	NA	NA	NA	NA	NA	GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0.5136307	0.048117153
NA	NA	NA	NA	NA	NA	GO_KERATINOCYTE_DIFFERENTIATION	0.4707134	0.049246233
NA	NA	NA	NA	NA	NA	GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	0.6209867	0.04942529
NA	NA	NA	NA	NA	NA	GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	0.45055622	0.049544994
NA	NA	NA	NA	NA	NA	GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	0.49582627	0.049638055
NA	NA	NA	NA	NA	NA	GO_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	0.57527727	0.049668875
